frame,episode,ep_return,mean100,epsilon,loss,eval_mean,eval_std,lr
7576,43,2.0,1.0232558139534884,0.9926035730422542,,,,0.00025
7782,44,2.0,1.0454545454545454,0.992403237341493,,,,0.00025
8029,45,3.0,1.0888888888888888,0.9921630834021022,,,,0.00025
8194,46,1.0,1.0869565217391304,0.992002689726183,,,,0.00025
8447,47,3.0,1.127659574468085,0.9917568041515191,,,,0.00025
8668,48,2.0,1.1458333333333333,0.9915420696268405,,,,0.00025
8866,49,2.0,1.163265306122449,0.9913497233399653,,,,0.00025
8997,50,0.0,1.14,0.9912224848605101,,,,0.00025
9269,51,4.0,1.196078431372549,0.9909583482688329,,,,0.00025
9540,52,4.0,1.25,0.9906952542073076,,,,0.00025
9708,53,1.0,1.2452830188679245,0.9905321911022851,,,,0.00025
9930,54,2.0,1.2592592592592593,0.990316756869945,,,,0.00025
10117,55,1.0,1.2545454545454546,0.9901353246008562,,,,0.00025
10241,56,0.0,1.2321428571428572,0.9900150352786978,,,,0.00025
10480,57,2.0,1.2456140350877194,0.9897832293871737,,,,0.00025
10731,58,3.0,1.2758620689655173,0.9895398443426983,,,,0.00025
10916,59,1.0,1.271186440677966,0.9893604960617225,,,,0.00025
11051,60,0.0,1.25,0.9892296412276541,,,,0.00025
11196,61,0.0,1.2295081967213115,0.9890891131182102,,,,0.00025
11403,62,2.0,1.2419354838709677,0.988888532432612,,,,0.00025
11562,63,1.0,1.2380952380952381,0.9887344914025415,,,,0.00025
11778,64,3.0,1.265625,0.9885252673494098,,,,0.00025
12004,65,2.0,1.2769230769230768,0.988306405371324,,,,0.00025
12214,66,2.0,1.2878787878787878,0.9881030823758578,,,,0.00025
12424,67,2.0,1.2985074626865671,0.9878998020737376,,,,0.00025
12581,68,0.0,1.2794117647058822,0.9877478537330688,,,,0.00025
12817,69,3.0,1.3043478260869565,0.9875194921873102,,,,0.00025
13103,70,4.0,1.3428571428571427,0.9872428211783847,,,,0.00025
13269,71,1.0,1.3380281690140845,0.9870822721960033,,,,0.00025
13445,72,1.0,1.3333333333333333,0.9869120806933884,,,,0.00025
13633,73,2.0,1.3424657534246576,0.9867303183084176,,,,0.00025
13777,74,0.0,1.3243243243243243,0.98659111916516,,,,0.00025
13914,75,0.0,1.3066666666666666,0.9864587052523945,,,,0.00025
14050,76,0.0,1.2894736842105263,0.9863272758058851,,,,0.00025
14248,77,2.0,1.2987012987012987,0.9861359619459727,,,,0.00025
14474,78,2.0,1.3076923076923077,0.9859176398898946,,,,0.00025
14646,79,1.0,1.3037974683544304,0.9857515163428681,,,,0.00025
14891,80,3.0,1.325,0.9855149362036145,,,,0.00025
15018,81,0.0,1.308641975308642,0.9853923235927822,,,,0.00025
15203,82,1.0,1.3048780487804879,0.985213742532175,,,,0.00025
15384,83,1.0,1.3012048192771084,0.9850390546545065,,,,0.00025
15608,84,2.0,1.3095238095238095,0.984822910115356,,,,0.00025
15739,85,0.0,1.2941176470588236,0.9846965265924325,,,,0.00025
15901,86,1.0,1.2906976744186047,0.9845402584131887,,,,0.00025
16123,87,2.0,1.2988505747126438,0.9843261542422633,,,,0.00025
16295,88,1.0,1.2954545454545454,0.9841603044072283,,,,0.00025
16556,89,3.0,1.3146067415730338,0.9839086914047033,,,,0.00025
16728,90,1.0,1.3111111111111111,0.9837429133671015,,,,0.00025
16869,91,0.0,1.2967032967032968,0.9836070351959529,,,,0.00025
17192,92,4.0,1.326086956521739,0.9832958403842523,,,,0.00025
17411,93,3.0,1.3440860215053763,0.9830849016938379,,,,0.00025
17637,94,2.0,1.351063829787234,0.9828672690994645,,,,0.00025
17838,95,1.0,1.3473684210526315,0.9826737522274728,,,,0.00025
18053,96,2.0,1.3541666666666667,0.9824667996189465,,,,0.00025
18270,97,2.0,1.3608247422680413,0.9822579669825896,,,,0.00025
18410,98,0.0,1.346938775510204,0.9821232602969,,,,0.00025
18539,99,0.0,1.3333333333333333,0.9819991544013241,,,,0.00025
18712,100,1.0,1.33,0.9818327429426189,,,,0.00025
18909,101,2.0,1.35,0.9816432805549172,,,,0.00025
19131,102,2.0,1.36,0.9814298194416943,,,,0.00025
19457,103,5.0,1.4,0.9811164444034628,,,,0.00025
19583,104,0.0,1.39,0.98099535136049,,,,0.00025
19752,105,1.0,1.38,0.9808329568688311,,,,0.00025
19915,106,1.0,1.39,0.9806763538603533,,,,0.00025
20168,107,3.0,1.42,0.9804333334862003,,,,0.00025
20325,108,1.0,1.43,0.9802825572890842,,,,0.00025
20551,109,2.0,1.44,0.9800655579529854,,,,0.00025
20715,110,1.0,1.44,0.979908120111737,,,,0.00025
20874,111,1.0,1.44,0.9797555068537147,,,,0.00025
21005,112,0.0,1.42,0.9796297871171394,,,,0.00025
21140,113,0.0,1.41,0.9795002458401115,,,,0.00025
21311,114,1.0,1.42,0.9793361853256466,,,,0.00025
21468,115,1.0,1.42,0.9791855813672706,,,,0.00025
21672,116,2.0,1.43,0.9789899274660482,,,,0.00025
21804,117,0.0,1.43,0.9788633491499753,,,,0.00025
21972,118,1.0,1.44,0.97870227363804,,,,0.00025
22343,119,6.0,1.5,0.9783466610647314,,,,0.00025
22472,120,0.0,1.47,0.9782230423190346,,,,0.00025
22630,121,1.0,1.45,0.9780716550382583,,,,0.00025
22907,122,4.0,1.48,0.9778063059423592,,,,0.00025
23135,123,2.0,1.5,0.9775879509980139,,,,0.00025
23321,124,2.0,1.52,0.9774098562024577,,,,0.00025
23511,125,1.0,1.51,0.9772279656099327,,,,0.00025
23636,126,0.0,1.51,0.9771083195922634,,,,0.00025
23772,127,0.0,1.5,0.9769781617117353,,,,0.00025
24065,128,3.0,1.53,0.9766978081841512,,,,0.00025
24223,129,1.0,1.52,0.9765466618713313,,,,0.00025
24495,130,4.0,1.56,0.9762865165606684,,,,0.00025
24657,131,1.0,1.53,0.9761316106926997,,,,0.00025
24875,132,2.0,1.55,0.9759231967195171,,,,0.00025
25080,133,2.0,1.55,0.9757272525491533,,,,0.00025
25245,134,1.0,1.55,0.9755695705616044,,,,0.00025
25411,135,1.0,1.54,0.9754109591780002,,,,0.00025
25643,136,3.0,1.57,0.9751893295455024,,,,0.00025
25872,137,2.0,1.57,0.9749706162326666,,,,0.00025
26048,138,1.0,1.57,0.9748025561939269,,,,0.00025
26184,139,0.0,1.53,0.9746727118758983,,,,0.00025
26429,140,3.0,1.55,0.9744388457112637,,,,0.00025
26562,141,0.0,1.55,0.9743119137859442,,,,0.00025
26691,142,0.0,1.55,0.9741888154890767,,,,0.00025
26836,143,0.0,1.53,0.9740504681412558,,,,0.00025
26979,144,0.0,1.51,0.9739140486785357,,,,0.00025
27154,145,1.0,1.49,0.9737471283259739,,,,0.00025
27302,146,0.0,1.48,0.9736059841959048,,,,0.00025
27432,147,0.0,1.45,0.9734820234755808,,,,0.00025
27565,148,0.0,1.43,0.9733552187991564,,,,0.00025
27727,149,1.0,1.42,0.9732007877629626,,,,0.00025
28113,150,6.0,1.48,0.9728329232613024,,,,0.00025
28353,151,2.0,1.46,0.9726042707991128,,,,0.00025
28547,152,2.0,1.44,0.9724194834955258,,,,0.00025
28839,153,4.0,1.47,0.9721414176059407,,,,0.00025
29095,154,3.0,1.48,0.9718977006001414,,,,0.00025
29238,155,0.0,1.47,0.9717615889611696,,,,0.00025
29399,156,1.0,1.48,0.971608367679991,,,,0.00025
29557,157,0.0,1.46,0.9714580254352476,,,,0.00025
29730,158,1.0,1.44,0.97129343743412,,,,0.00025
29866,159,0.0,1.43,0.9711640703237918,,,,0.00025
30076,160,2.0,1.45,0.9709643468407235,,,,0.00025
30302,161,2.0,1.47,0.9707494531822356,,,,0.00025
30557,162,3.0,1.48,0.9705070429802884,,,,0.00025
30718,163,1.0,1.48,0.970354023664754,,,,0.00025
30994,164,3.0,1.48,0.9700917621479768,,,,0.00025
31128,165,0.0,1.46,0.9699644583813918,,,,0.00025
31367,166,2.0,1.46,0.9697374440051372,,,,0.00025
31554,167,1.0,1.45,0.9695598597077575,,,,0.00025
31698,168,0.0,1.45,0.9694231329325237,,,,0.00025
31837,169,0.0,1.42,0.9692911722885232,,,,0.00025
32053,170,2.0,1.4,0.969086147538779,,,,0.00025
32241,171,1.0,1.4,0.9689077361142411,,,,0.00025
32364,172,0.0,1.39,0.9687910276404174,,,,0.00025
32538,173,1.0,1.38,0.9686259523635735,,,,0.00025
32674,174,0.0,1.38,0.9684969480065472,,,,0.00025
32803,175,0.0,1.38,0.9683745997918838,,,,0.00025
33050,176,3.0,1.41,0.9681403801930465,,,,0.00025
33220,177,1.0,1.4,0.9679792100282658,,,,0.00025
33373,178,0.0,1.38,0.9678341803041883,,,,0.00025
33596,179,2.0,1.39,0.9676228368476517,,,,0.00025
33805,180,2.0,1.38,0.9674248043698653,,,,0.00025
33928,181,0.0,1.38,0.967308278285429,,,,0.00025
34061,182,0.0,1.37,0.9671822946625136,,,,0.00025
34315,183,3.0,1.39,0.966941740911289,,,,0.00025
34461,184,0.0,1.37,0.96680349750913,,,,0.00025
34606,185,0.0,1.37,0.9666662209547817,,,,0.00025
34797,186,1.0,1.37,0.9664854249731453,,,,0.00025
34982,187,1.0,1.36,0.9663103413652584,,,,0.00025
35119,188,0.0,1.35,0.9661807057287352,,,,0.00025
35304,189,1.0,1.33,0.9660056784886942,,,,0.00025
35541,190,3.0,1.35,0.9657815017088902,,,,0.00025
35747,191,2.0,1.37,0.9655866907857521,,,,0.00025
35916,192,1.0,1.34,0.9654269001376994,,,,0.00025
36102,193,2.0,1.33,0.9652510670872545,,,,0.00025
36267,194,1.0,1.32,0.9650951135277075,,,,0.00025
36396,195,0.0,1.31,0.9649732041213882,,,,0.00025
36691,196,4.0,1.33,0.964694478140276,,,,0.00025
36828,197,0.0,1.31,0.9645650638618513,,,,0.00025
36985,198,1.0,1.32,0.9644167787875079,,,,0.00025
37120,199,0.0,1.32,0.9642892911279822,,,,0.00025
37381,200,3.0,1.34,0.9640428637831652,,,,0.00025
37542,201,1.0,1.33,0.963890885116707,,,,0.00025
37704,202,1.0,1.32,0.9637379871783854,,,,0.00025
37839,203,0.0,1.27,0.9636105911495418,,,,0.00025
37981,204,0.0,1.27,0.9634766079586303,,,,0.00025
38150,205,1.0,1.27,0.963317173884444,,,,0.00025
38320,206,1.0,1.27,0.9631568235950445,,,,0.00025
38511,207,1.0,1.25,0.9629766978442946,,,,0.00025
38677,208,1.0,1.25,0.9628201767040665,,,,0.00025
38880,209,1.0,1.24,0.9626288036332195,,,,0.00025
39109,210,2.0,1.25,0.9624129663514994,,,,0.00025
39345,211,2.0,1.26,0.9621905831336923,,,,0.00025
39474,212,0.0,1.26,0.9620690483876277,,,,0.00025
39674,213,2.0,1.28,0.9618806534180752,,,,0.00025
39841,214,1.0,1.28,0.961723372482278,,,,0.00025
40023,215,1.0,1.28,0.9615519944243626,,,,0.00025
40173,216,0.0,1.26,0.9614107722171292,,,,0.00025
40336,217,1.0,1.27,0.9612573347667498,,,,0.00025
40508,218,1.0,1.27,0.9610954524274502,,,,0.00025
40649,219,0.0,1.21,0.9609627673231775,,,,0.00025
40927,220,3.0,1.24,0.9607012160311759,,,,0.00025
41078,221,0.0,1.23,0.9605591808714795,,,,0.00025
41212,222,0.0,1.19,0.9604331543852059,,,,0.00025
41426,223,2.0,1.19,0.9602319232226699,,,,0.00025
41557,224,0.0,1.17,0.9601087609080354,,,,0.00025
41730,225,1.0,1.17,0.9599461361598446,,,,0.00025
41958,226,2.0,1.19,0.9597318528700235,,,,0.00025
42100,227,0.0,1.19,0.9595984204208441,,,,0.00025
42321,228,2.0,1.18,0.959390792113704,,,,0.00025
42592,229,4.0,1.21,0.9591362517008251,,,,0.00025
42727,230,0.0,1.17,0.9590094768643393,,,,0.00025
42867,231,0.0,1.16,0.9588780247394418,,,,0.00025
43042,232,1.0,1.15,0.9587137354608436,,,,0.00025
43231,233,1.0,1.14,0.958536335329682,,,,0.00025
43377,234,0.0,1.13,0.9583993190271574,,,,0.00025
43639,235,3.0,1.15,0.958153490610501,,,,0.00025
43828,236,2.0,1.14,0.9579761963556105,,,,0.00025
44015,237,1.0,1.13,0.9578008112059146,,,,0.00025
44201,238,2.0,1.14,0.9576263964761029,,,,0.00025
44587,239,6.0,1.2,0.9572645425293678,,,,0.00025
44833,240,3.0,1.2,0.9570340038093308,,,,0.00025
45062,241,2.0,1.22,0.9568194475900831,,,,0.00025
45328,242,3.0,1.25,0.9565702867568842,,,,0.00025
45494,243,1.0,1.26,0.9564148289926339,,,,0.00025
45623,244,0.0,1.26,0.9562940392707984,,,,0.00025
45776,245,0.0,1.25,0.9561507972410846,,,,0.00025
45957,246,1.0,1.26,0.9559813692804771,,,,0.00025
46151,247,1.0,1.27,0.955799806506995,,,,0.00025
46332,248,1.0,1.28,0.9556304420699612,,,,0.00025
46617,249,4.0,1.31,0.955363825388653,,,,0.00025
46780,250,1.0,1.26,0.9552113735102804,,,,0.00025
46983,251,2.0,1.26,0.9550215448697167,,,,0.00025
47153,252,1.0,1.25,0.9548626047173846,,,,0.00025
47451,253,4.0,1.25,0.9545840571668252,,,,0.00025
47619,254,1.0,1.23,0.9544270602333328,,,,0.00025
47760,255,0.0,1.23,0.9542953153060755,,,,0.00025
48073,256,4.0,1.26,0.954002926633599,,,,0.00025
48221,257,0.0,1.26,0.9538647044291526,,,,0.00025
48360,258,0.0,1.25,0.953734906256419,,,,0.00025
48528,259,1.0,1.26,0.953578051968297,,,,0.00025
48657,260,0.0,1.24,0.9534576281670953,,,,0.00025
48819,261,1.0,1.23,0.9533064202795019,,,,0.00025
49122,262,4.0,1.24,0.9530236712727949,,,,0.00025
49324,263,2.0,1.25,0.952835219525465,,,,0.00025
49480,264,1.0,1.23,0.9526897085813678,,,,0.00025
49609,265,0.0,1.23,0.9525693993690719,,,,0.00025
49748,266,0.0,1.21,0.9524397812312289,,,,0.00025
49889,267,0.0,1.2,0.9523083164905574,,,,0.00025
50030,268,0.0,1.2,0.9521768702851074,,,,0.00025
50354,269,5.0,1.25,0.9518748939019507,,,,0.00025
50477,270,0.0,1.23,0.9517602803388795,,,,0.00025
50702,271,2.0,1.24,0.9515506578592166,,,,0.00025
50900,272,2.0,1.26,0.9513662290880113,,,,0.00025
51079,273,1.0,1.26,0.951199529453067,,,,0.00025
51285,274,2.0,1.28,0.9510077221068346,,,,0.00025
51420,275,0.0,1.28,0.9508820445477763,,,,0.00025
51652,276,3.0,1.28,0.9506661049634015,,,,0.00025
51895,277,2.0,1.29,0.9504399805751212,,,,0.00025
52070,278,1.0,1.3,0.9502771678250518,,,,0.00025
52422,279,6.0,1.34,0.9499497678877469,,,,0.00025
52607,280,1.0,1.33,0.9497777430934717,,,,0.00025
52754,281,0.0,1.33,0.9496410758105284,,,,0.00025
52952,282,2.0,1.35,0.9494570250991397,,,,0.00025
53096,283,0.0,1.32,0.9493231929236732,,,,0.00025
53339,284,3.0,1.35,0.9490973948233731,,,,0.00025
53494,285,1.0,1.36,0.9489533958873814,,,,0.00025
53804,286,5.0,1.4,0.9486654649662548,,,,0.00025
53937,287,0.0,1.39,0.9485419606726319,,,,0.00025
54176,288,3.0,1.42,0.9483200656615411,,,,0.00025
54350,289,1.0,1.42,0.9481585520222101,,,,0.00025
54483,290,0.0,1.39,0.9480351151435257,,,,0.00025
54660,291,1.0,1.38,0.9478708674644937,,,,0.00025
55005,292,6.0,1.43,0.9475508072287837,,,,0.00025
55197,293,1.0,1.42,0.947372734569318,,,,0.00025
55351,294,0.0,1.41,0.9472299301644158,,,,0.00025
55483,295,0.0,1.41,0.9471075438913058,,,,0.00025
55719,296,2.0,1.39,0.9468887723270074,,,,0.00025
55911,297,2.0,1.41,0.9467108267660412,,,,0.00025
56052,298,0.0,1.4,0.9465801697510031,,,,0.00025
56267,299,2.0,1.42,0.9463809764285562,,,,0.00025
56584,300,4.0,1.43,0.9460873601996594,,,,0.00025
56808,301,2.0,1.44,0.9458799398629197,,,,0.00025
56948,302,0.0,1.43,0.9457503257445389,,,,0.00025
57074,303,0.0,1.43,0.9456336885517925,,,,0.00025
57329,304,3.0,1.46,0.9453976820533193,,,,0.00025
57467,305,0.0,1.45,0.9452699859844272,,,,0.00025
57604,306,0.0,1.44,0.9451432326791471,,,,0.00025
57813,307,2.0,1.45,0.9449498979477003,,,,0.00025
57969,308,1.0,1.45,0.9448056170178256,,,,0.00025
58128,309,1.0,1.45,0.9446585846141056,,,,0.00025
58345,310,2.0,1.45,0.9444579554702938,,,,0.00025
58596,311,3.0,1.46,0.9442259456419222,,,,0.00025
58803,312,2.0,1.48,0.944034650670887,,,,0.00025
58935,313,0.0,1.46,0.9439126861468341,,,,0.00025
59063,314,0.0,1.45,0.9437944328913771,,,,0.00025
59201,315,0.0,1.44,0.943666958055604,,,,0.00025
59411,316,2.0,1.46,0.9434730083598432,,,,0.00025
59600,317,2.0,1.47,0.9432984884539138,,,,0.00025
59736,318,0.0,1.46,0.9431729283977613,,,,0.00025
59917,319,1.0,1.47,0.9430058492188432,,,,0.00025
60102,320,2.0,1.46,0.9428351089307013,,,,0.00025
60278,321,1.0,1.47,0.9426727042435612,,,,0.00025
60517,322,3.0,1.5,0.9424522118171416,,,,0.00025
60699,323,1.0,1.49,0.9422843407913175,,,,0.00025
60888,324,2.0,1.51,0.9421100455223298,,,,0.00025
61107,325,2.0,1.52,0.9419081255334062,,,,0.00025
61357,326,3.0,1.53,0.9416776773092511,,,,0.00025
61611,327,4.0,1.57,0.9414436009081759,,,,0.00025
61775,328,1.0,1.56,0.9412924965485232,,,,0.00025
61919,329,0.0,1.52,0.9411598399805223,,,,0.00025
62070,330,0.0,1.52,0.9410207553458394,,,,0.00025
62310,331,2.0,1.54,0.9407997368878324,,,,0.00025
62484,332,1.0,1.54,0.9406395316718718,,,,0.00025
62667,333,1.0,1.54,0.9404710700522841,,,,0.00025
62793,334,0.0,1.54,0.9403550980038501,,,,0.00025
62976,335,1.0,1.52,0.9401866884308613,,,,0.00025
63106,336,0.0,1.5,0.9400670719366059,,,,0.00025
63302,337,2.0,1.51,0.939886756462,,,,0.00025
63513,338,2.0,1.51,0.9396926808320856,,,,0.00025
63692,339,1.0,1.46,0.9395280705752741,,,,0.00025
63890,340,1.0,1.44,0.9393460220407,,,,0.00025
64044,341,1.0,1.43,0.9392044536543511,,,,0.00025
64284,342,2.0,1.42,0.9389838710564447,,,,0.00025
64457,343,1.0,1.42,0.938824900598093,,,,0.00025
64634,344,1.0,1.43,0.9386622829827707,,,,0.00025
64851,345,2.0,1.45,0.938462954895243,,,,0.00025
64981,346,0.0,1.44,0.9383435624717823,,,,0.00025
65192,347,2.0,1.45,0.9381498124214499,,,,0.00025
65356,348,1.0,1.45,0.9379992481988166,,,,0.00025
65528,349,1.0,1.42,0.9378413659063927,,,,0.00025
65662,350,0.0,1.41,0.937718383403373,,,,0.00025
65792,351,0.0,1.39,0.9375990877679149,,,,0.00025
66012,352,2.0,1.4,0.9373972381728755,,,,0.00025
66142,353,0.0,1.36,0.9372779842835838,,,,0.00025
66316,354,1.0,1.36,0.9371183917992673,,,,0.00025
66559,355,3.0,1.39,0.9368955591053288,,,,0.00025
66767,356,2.0,1.37,0.9367048646619446,,,,0.00025
66956,357,2.0,1.39,0.9365316238142992,,,,0.00025
67175,358,3.0,1.42,0.9363309253659662,,,,0.00025
67380,359,2.0,1.43,0.936143096779354,,,,0.00025
67527,360,0.0,1.43,0.9360084336421106,,,,0.00025
67730,361,1.0,1.43,0.9358225028026999,,,,0.00025
67937,362,2.0,1.41,0.9356329471643052,,,,0.00025
68079,363,0.0,1.39,0.9355029365167824,,,,0.00025
68267,364,2.0,1.4,0.9353308381424712,,,,0.00025
68397,365,0.0,1.4,0.9352118528677231,,,,0.00025
68613,366,2.0,1.42,0.9350141884560287,,,,0.00025
68780,367,1.0,1.43,0.9348613938452616,,,,0.00025
68995,368,3.0,1.46,0.9346647197888035,,,,0.00025
69130,369,0.0,1.41,0.9345412483861393,,,,0.00025
69290,370,1.0,1.42,0.9343949334919012,,,,0.00025
69553,371,3.0,1.43,0.9341544792455122,,,,0.00025
69735,372,1.0,1.42,0.9339881182695976,,,,0.00025
69903,373,1.0,1.42,0.9338345811632064,,,,0.00025
70074,374,1.0,1.41,0.9336783288097844,,,,0.00025
70220,375,0.0,1.41,0.9335449415112879,,,,0.00025
70358,376,0.0,1.38,0.9334188810077342,,,,0.00025
70541,377,1.0,1.37,0.9332517406463192,,,,0.00025
70674,378,0.0,1.36,0.9331302862417102,,,,0.00025
70830,379,1.0,1.31,0.932987849027448,,,,0.00025
71027,380,2.0,1.32,0.932808008136099,,,,0.00025
71194,381,1.0,1.33,0.9326555819266831,,,,0.00025
71358,382,1.0,1.32,0.9325059186839684,,,,0.00025
71603,383,3.0,1.35,0.9322823821182383,,,,0.00025
71738,384,0.0,1.32,0.9321592323094515,,,,0.00025
72014,385,3.0,1.34,0.9319075111004589,,,,0.00025
72214,386,2.0,1.31,0.9317251478351732,,,,0.00025
72405,387,1.0,1.32,0.9315510249612005,,,,0.00025
72629,388,2.0,1.31,0.9313468603988938,,,,0.00025
72789,389,1.0,1.31,0.9312010565658477,,,,0.00025
72997,390,2.0,1.33,0.9310115464558167,,,,0.00025
73159,391,1.0,1.33,0.9308639745389389,,,,0.00025
73339,392,1.0,1.28,0.930700033778633,,,,0.00025
73515,393,1.0,1.28,0.9305397646767826,,,,0.00025
73642,394,0.0,1.28,0.9304241334694057,,,,0.00025
73777,395,0.0,1.28,0.9303012345072539,,,,0.00025
73963,396,1.0,1.27,0.9301319342230501,,,,0.00025
74118,397,1.0,1.26,0.9299908747056406,,,,0.00025
74332,398,2.0,1.28,0.9297961574939383,,,,0.00025
74489,399,1.0,1.27,0.9296533307094077,,,,0.00025
74665,400,1.0,1.24,0.9294932458110872,,,,0.00025
74815,401,0.0,1.22,0.9293568320555029,,,,0.00025
75123,402,4.0,1.26,0.9290767932794151,,,,0.00025
75362,403,3.0,1.29,0.9288595498874408,,,,0.00025
75547,404,1.0,1.27,0.9286914264226115,,,,0.00025
75677,405,0.0,1.27,0.9285733042152865,,,,0.00025
75809,406,0.0,1.27,0.9284533804542725,,,,0.00025
75993,407,1.0,1.26,0.9282862404096245,,,,0.00025
76207,408,2.0,1.27,0.9280918879506317,,,,0.00025
76386,409,1.0,1.27,0.9279293540499065,,,,0.00025
76569,410,2.0,1.27,0.9277632181800112,,,,0.00025
76804,411,3.0,1.27,0.9275499188873874,,,,0.00025
76931,412,0.0,1.25,0.9274346673663152,,,,0.00025
77101,413,1.0,1.26,0.927280416584551,,,,0.00025
77276,414,1.0,1.27,0.9271216564035696,,,,0.00025
77410,415,0.0,1.27,0.9270001102453859,,,,0.00025
77622,416,2.0,1.27,0.9268078466026801,,,,0.00025
77841,417,2.0,1.27,0.9266092774283924,,,,0.00025
78011,418,1.0,1.28,0.9264551669509914,,,,0.00025
78298,419,3.0,1.3,0.9261950516464079,,,,0.00025
78496,420,2.0,1.3,0.9260156427882451,,,,0.00025
78679,421,1.0,1.3,0.9258498570954684,,,,0.00025
78936,422,3.0,1.3,0.9256170835948709,,,,0.00025
79072,423,0.0,1.29,0.9254939280462692,,,,0.00025
79223,424,0.0,1.27,0.9253572087856982,,,,0.00025
79431,425,2.0,1.27,0.9251689140696,,,,0.00025
79682,426,3.0,1.27,0.9249417451830564,,,,0.00025
79844,427,1.0,1.24,0.9247951564943412,,,,0.00025
80103,428,3.0,1.26,0.9245608448934712,0.004812142346054316,,,0.00025
80255,429,0.0,1.26,0.9244233620940049,0.0037263676058501005,,,0.00025
80402,430,0.0,1.26,0.9242904216311406,0.008190933614969254,,,0.00025
80583,431,1.0,1.25,0.9241267598766609,0.00772189861163497,,,0.00025
80714,432,0.0,1.24,0.924008327028638,0.005520565900951624,,,0.00025
80892,433,1.0,1.24,0.9238474278668771,0.007300568278878927,,,0.00025
81027,434,0.0,1.24,0.9237254167000541,0.005265629384666681,,,0.00025
81224,435,1.0,1.24,0.9235474003281525,0.0019379471195861697,,,0.00025
81347,436,0.0,1.24,0.9234362708325163,0.004756844136863947,,,0.00025
81565,437,2.0,1.24,0.9232393431913676,0.0006990329129621387,,,0.00025
81787,438,2.0,1.24,0.923038846313156,0.004020139575004578,,,0.00025
81942,439,1.0,1.24,0.9228988861391713,0.004688707180321217,,,0.00025
82121,440,1.0,1.24,0.9227372817025808,0.0034758062101900578,,,0.00025
82256,441,0.0,1.23,0.9226154203953743,0.0017725100042298436,,,0.00025
82434,442,1.0,1.22,0.9224547691489291,0.0003623331431299448,,,0.00025
82659,443,2.0,1.23,0.9222517396675437,0.001708158408291638,,,0.00025
82809,444,0.0,1.22,0.9221164120564183,0.003484016750007868,,,0.00025
82997,445,1.0,1.21,0.9219468301121537,0.007072173058986664,,,0.00025
83177,446,1.0,1.22,0.9217844942933956,0.0003091240650974214,,,0.00025
83351,447,1.0,1.21,0.9216275974418104,0.00033108575735241175,,,0.00025
