frame,episode,ep_return,mean100,epsilon,loss,eval_mean,eval_std,lr
5975,34,1.0,1.0,0.9941619585173964,,,,0.0001
6187,35,2.0,1.0285714285714285,0.9939554580720114,,,,0.0001
6403,36,2.0,1.0555555555555556,0.993745106411865,,,,0.0001
6566,37,1.0,1.054054054054054,0.9935863988945338,,,,0.0001
6702,38,0.0,1.0263157894736843,0.9934540001476031,,,,0.0001
6896,39,2.0,1.0512820512820513,0.9932651683888473,,,,0.0001
7092,40,1.0,1.05,0.9930744271090991,,,,0.0001
7305,41,2.0,1.0731707317073171,0.9928671843282645,,,,0.0001
7467,42,1.0,1.0714285714285714,0.9927095926096772,,,,0.0001
7602,43,0.0,1.0465116279069768,0.9925782856780923,,,,0.0001
7944,44,5.0,1.1363636363636365,0.9922457207762301,,,,0.0001
8092,45,0.0,1.1111111111111112,0.992101839057065,,,,0.0001
8331,46,3.0,1.1521739130434783,0.9918695344790333,,,,0.0001
8553,47,2.0,1.1702127659574468,0.9916538033894159,,,,0.0001
8694,48,0.0,1.1458333333333333,0.9915168098614087,,,,0.0001
8859,49,1.0,1.1428571428571428,0.9913565228118267,,,,0.0001
8991,50,0.0,1.12,0.9912283122129012,,,,0.0001
9232,51,2.0,1.1372549019607843,0.9909942743923481,,,,0.0001
9358,52,0.0,1.1153846153846154,0.9908719368212034,,,,0.0001
9576,53,2.0,1.1320754716981132,0.9906603098071591,,,,0.0001
9736,54,1.0,1.1296296296296295,0.9905050165813793,,,,0.0001
9868,55,0.0,1.1090909090909091,0.9903769183738583,,,,0.0001
10007,56,0.0,1.0892857142857142,0.9902420453560963,,,,0.0001
10151,57,0.0,1.0701754385964912,0.9901023405605516,,,,0.0001
10461,58,4.0,1.1206896551724137,0.989801655443579,,,,0.0001
10603,59,0.0,1.1016949152542372,0.9896639533855836,,,,0.0001
10787,60,1.0,1.1,0.9894855516316252,,,,0.0001
10952,61,1.0,1.098360655737705,0.9893255997120023,,,,0.0001
11122,62,1.0,1.096774193548387,0.9891608283660124,,,,0.0001
11337,63,2.0,1.1111111111111112,0.9889524811860382,,,,0.0001
11505,64,1.0,1.109375,0.9887897108422906,,,,0.0001
11689,65,2.0,1.123076923076923,0.9886114699341622,,,,0.0001
11822,66,0.0,1.106060606060606,0.9884826531751651,,,,0.0001
12026,67,2.0,1.1194029850746268,0.9882851028647343,,,,0.0001
12307,68,3.0,1.1470588235294117,0.9880130529756287,,,,0.0001
12476,69,1.0,1.144927536231884,0.9878494725926076,,,,0.0001
12661,70,1.0,1.1428571428571428,0.9876704370014808,,,,0.0001
12807,71,0.0,1.1267605633802817,0.9875291674306081,,,,0.0001
12942,72,0.0,1.1111111111111112,0.9873985598092179,,,,0.0001
13123,73,1.0,1.1095890410958904,0.9872234765154084,,,,0.0001
13282,74,1.0,1.1081081081081081,0.987069700208183,,,,0.0001
13509,75,3.0,1.1333333333333333,0.9868502003004177,,,,0.0001
13674,76,1.0,1.131578947368421,0.9866906831778927,,,,0.0001
13856,77,1.0,1.12987012987013,0.9865147614829142,,,,0.0001
13997,78,0.0,1.1153846153846154,0.9863784925087334,,,,0.0001
14130,79,0.0,1.1012658227848102,0.9862499727159855,,,,0.0001
14319,80,1.0,1.1,0.9860673687277626,,,,0.0001
14546,81,2.0,1.1111111111111112,0.9858480963234209,,,,0.0001
14702,82,1.0,1.1097560975609757,0.9856974357722229,,,,0.0001
14826,83,0.0,1.0963855421686748,0.9855776967141623,,,,0.0001
15017,84,1.0,1.0952380952380953,0.9853932889855885,,,,0.0001
15183,85,1.0,1.0941176470588236,0.9852330470000698,,,,0.0001
15523,86,6.0,1.1511627906976745,0.9849049235482373,,,,0.0001
15732,87,2.0,1.160919540229885,0.9847032794917537,,,,0.0001
15869,88,0.0,1.1477272727272727,0.9845711241953078,,,,0.0001
16073,89,2.0,1.1573033707865168,0.9843743717554032,,,,0.0001
16246,90,1.0,1.1555555555555554,0.9842075494196376,,,,0.0001
16380,91,0.0,1.1428571428571428,0.9840783542642841,,,,0.0001
16592,92,2.0,1.1521739130434783,0.983873991316418,,,,0.0001
16724,93,0.0,1.1397849462365592,0.983746768346465,,,,0.0001
16855,94,0.0,1.127659574468085,0.9836205257888796,,,,0.0001
17066,95,2.0,1.1368421052631579,0.9834172233071043,,,,0.0001
17332,96,3.0,1.15625,0.9831609884064572,,,,0.0001
17466,97,0.0,1.1443298969072164,0.9830319334808839,,,,0.0001
17593,98,0.0,1.1326530612244898,0.9829096361913742,,,,0.0001
17854,99,3.0,1.1515151515151516,0.9826583495706587,,,,0.0001
18074,100,2.0,1.16,0.9824465880283768,,,,0.0001
18214,101,0.0,1.16,0.9823118549375893,,,,0.0001
18404,102,2.0,1.17,0.9821290330537801,,,,0.0001
18545,103,0.0,1.16,0.9819933824237137,,,,0.0001
18684,104,0.0,1.14,0.9818596746364633,,,,0.0001
18827,105,0.0,1.12,0.9817221385370557,,,,0.0001
19005,106,1.0,1.1,0.9815509672310944,,,,0.0001
19182,107,1.0,1.08,0.9813807877712208,,,,0.0001
19309,108,0.0,1.08,0.9812587001639012,,,,0.0001
19440,109,0.0,1.07,0.9811327835218998,,,,0.0001
19582,110,0.0,1.07,0.9809963123563218,,,,0.0001
19798,111,2.0,1.07,0.9807887595693607,,,,0.0001
19938,112,0.0,1.07,0.9806542585583116,,,,0.0001
20170,113,2.0,1.07,0.9804314126214542,,,,0.0001
20307,114,0.0,1.06,0.980299842530682,,,,0.0001
20543,115,3.0,1.09,0.9800732385081713,,,,0.0001
20707,116,1.0,1.1,0.979915799407415,,,,0.0001
20888,117,1.0,1.09,0.9797420703706744,,,,0.0001
21094,118,2.0,1.11,0.979544383866587,,,,0.0001
21245,119,0.0,1.11,0.9793995036033584,,,,0.0001
21379,120,0.0,1.09,0.9792709526829795,,,,0.0001
21514,121,0.0,1.09,0.9791414598453305,,,,0.0001
21731,122,2.0,1.08,0.9789333487294167,,,,0.0001
21862,123,0.0,1.07,0.9788077366885015,,,,0.0001
22050,124,2.0,1.08,0.9786274977769926,,,,0.0001
22242,125,1.0,1.09,0.9784434589657107,,,,0.0001
22514,126,3.0,1.1,0.9781827977963982,,,,0.0001
22655,127,0.0,1.08,0.9780477035462773,,,,0.0001
22901,128,3.0,1.11,0.9778120527974354,,,,0.0001
23058,129,1.0,1.12,0.977661688109083,,,,0.0001
23290,130,3.0,1.13,0.9774395363680402,,,,0.0001
23575,131,4.0,1.17,0.9771667049804947,,,,0.0001
23842,132,3.0,1.2,0.9769111755849573,,,,0.0001
23986,133,0.0,1.2,0.9767733902964519,,,,0.0001
24214,134,2.0,1.21,0.9765552708300285,,,,0.0001
24372,135,1.0,1.2,0.9764041470363314,,,,0.0001
24497,136,0.0,1.18,0.976284603989548,,,,0.0001
24701,137,2.0,1.19,0.976089541827351,,,,0.0001
24850,138,0.0,1.19,0.9759470950981636,,,,0.0001
25167,139,5.0,1.22,0.9756441078950264,,,,0.0001
25384,140,2.0,1.23,0.9754367556221485,,,,0.0001
25650,141,3.0,1.24,0.9751826432435977,,,,0.0001
25828,142,1.0,1.24,0.975012635864206,,,,0.0001
26016,143,1.0,1.25,0.9748331103645893,,,,0.0001
26143,144,0.0,1.2,0.9747118542594985,,,,0.0001
26273,145,0.0,1.2,0.9745877497854105,,,,0.0001
26445,146,1.0,1.18,0.9744235748118999,,,,0.0001
26580,147,0.0,1.16,0.9742947363260936,,,,0.0001
26750,148,1.0,1.17,0.9741325200096959,,,,0.0001
26962,149,2.0,1.18,0.9739302653552047,,,,0.0001
27114,150,1.0,1.19,0.9737852789741147,,,,0.0001
27307,151,1.0,1.18,0.973601216177904,,,,0.0001
27468,152,1.0,1.19,0.9734476987405846,,,,0.0001
27608,153,0.0,1.17,0.9733142254061123,,,,0.0001
27811,154,1.0,1.17,0.9731207222595887,,,,0.0001
27958,155,0.0,1.17,0.9729806238109049,,,,0.0001
28157,156,2.0,1.19,0.9727909995350078,,,,0.0001
28285,157,0.0,1.19,0.9726690500919981,,,,0.0001
28588,158,4.0,1.19,0.9723804350972001,,,,0.0001
28722,159,0.0,1.19,0.9722528246689868,,,,0.0001
28942,160,2.0,1.2,0.9720433520903881,,,,0.0001
29171,161,2.0,1.21,0.9718253591239066,,,,0.0001
29315,162,0.0,1.2,0.9716883061402445,,,,0.0001
29517,163,2.0,1.2,0.9714960845174416,,,,0.0001
29770,164,3.0,1.22,0.9712553864576472,,,,0.0001
29928,165,1.0,1.21,0.9711050999795313,,,,0.0001
30157,166,2.0,1.23,0.9708873218481837,,,,0.0001
30350,167,2.0,1.23,0.9707038183037286,,,,0.0001
30661,168,4.0,1.24,0.9704081953879824,,,,0.0001
30811,169,0.0,1.23,0.9702656448502317,,,,0.0001
31005,170,2.0,1.24,0.9700813111960734,,,,0.0001
31174,171,1.0,1.25,0.9699207610213532,,,,0.0001
31466,172,4.0,1.29,0.9696434246522153,,,,0.0001
31640,173,1.0,1.29,0.9694782010711943,,,,0.0001
31809,174,1.0,1.29,0.969317752813473,,,,0.0001
31952,175,0.0,1.26,0.9691820100806573,,,,0.0001
32083,176,0.0,1.25,0.9690576753814374,,,,0.0001
32322,177,3.0,1.27,0.9688308777004236,,,,0.0001
32461,178,0.0,1.27,0.9686989993741794,,,,0.0001
32591,179,0.0,1.27,0.9685756765204199,,,,0.0001
32779,180,2.0,1.28,0.9683973610554129,,,,0.0001
32963,181,1.0,1.27,0.9682228719944647,,,,0.0001
33182,182,2.0,1.28,0.9680152339226965,,,,0.0001
33421,183,3.0,1.31,0.9677886853554212,,,,0.0001
33729,184,4.0,1.34,0.9674968113912296,,,,0.0001
33988,185,3.0,1.36,0.9672514414938527,,,,0.0001
34160,186,1.0,1.31,0.9670885282568557,,,,0.0001
34403,187,3.0,1.32,0.9668584137045397,,,,0.0001
34629,188,2.0,1.34,0.9666444478820911,,,,0.0001
34849,189,2.0,1.34,0.9664362090106728,,,,0.0001
35051,190,2.0,1.35,0.9662450482043441,,,,0.0001
35193,191,0.0,1.35,0.9661106909470901,,,,0.0001
