frame,episode,ep_return,mean100,epsilon,loss,eval_mean,eval_std,lr
20629,117,0.0,1.09,0.9799906757599086,,,,0.0001
20803,118,1.0,1.1,0.9798236519138224,,,,0.0001
21099,119,4.0,1.14,0.979539586156662,,,,0.0001
21305,120,2.0,1.14,0.9793419413600267,,,,0.0001
21489,121,1.0,1.13,0.9791654386815609,,,,0.0001
21646,122,1.0,1.14,0.9790148615283036,,,,0.0001
21810,123,1.0,1.15,0.9788575959871398,,,,0.0001
22053,124,2.0,1.17,0.978624621898813,,,,0.0001
22176,125,0.0,1.17,0.9785067183215382,,,,0.0001
22347,126,1.0,1.17,0.978342827685754,,,,0.0001
22544,127,2.0,1.18,0.9781540527436422,,,,0.0001
22731,128,1.0,1.17,0.9779748946875795,,,,0.0001
22890,129,1.0,1.17,0.977822588787964,,,,0.0001
23066,130,1.0,1.16,0.9776540268462233,,,,0.0001
23294,131,2.0,1.17,0.9774357066175542,,,,0.0001
23485,132,2.0,1.18,0.9772528538605845,,,,0.0001
23626,133,0.0,1.18,0.9771178907233149,,,,0.0001
23856,134,2.0,1.2,0.9768977789222759,,,,0.0001
24136,135,3.0,1.23,0.97662988505107,,,,0.0001
24328,136,2.0,1.25,0.9764462297446137,,,,0.0001
24545,137,2.0,1.2,0.9762387034301787,,,,0.0001
24723,138,1.0,1.19,0.9760685080888027,,,,0.0001
24899,139,1.0,1.19,0.9759002548380995,,,,0.0001
25037,140,0.0,1.19,0.9757683497045955,,,,0.0001
25272,141,3.0,1.19,0.9755437705315012,,,,0.0001
25474,142,2.0,1.21,0.9753507701835453,,,,0.0001
25645,143,1.0,1.22,0.9751874191687537,,,,0.0001
25773,144,0.0,1.22,0.9750651630036615,,,,0.0001
26036,145,3.0,1.22,0.9748140138933472,,,,0.0001
26194,146,1.0,1.23,0.974663165196513,,,,0.0001
26409,147,2.0,1.25,0.9744579346790669,,,,0.0001
26592,148,1.0,1.26,0.9742832848579667,,,,0.0001
26780,149,1.0,1.26,0.9741038964634509,,,,0.0001
26989,150,2.0,1.28,0.9739045095857445,,,,0.0001
27264,151,4.0,1.31,0.9736422219118166,,,,0.0001
27410,152,0.0,1.3,0.9735030003108416,,,,0.0001
27676,153,3.0,1.33,0.9732494022427973,,,,0.0001
27857,154,1.0,1.31,0.9730768797147511,,,,0.0001
28094,155,2.0,1.33,0.9728510272588319,,,,0.0001
28248,156,1.0,1.32,0.9727042994989615,,,,0.0001
28384,157,0.0,1.32,0.9725747405244396,,,,0.0001
28519,158,0.0,1.31,0.9724461516144155,,,,0.0001
28653,159,0.0,1.3,0.9723185323807788,,,,0.0001
28847,160,1.0,1.29,0.9721338005050683,,,,0.0001
29096,161,3.0,1.27,0.9718967487029166,,,,0.0001
29255,162,1.0,1.25,0.9717454091516861,,,,0.0001
29489,163,3.0,1.27,0.971522726780798,,,,0.0001
29678,164,2.0,1.26,0.9713429059790375,,,,0.0001
29854,165,1.0,1.26,0.9711754843611198,,,,0.0001
30041,166,1.0,1.25,0.9709976311753354,,,,0.0001
30276,167,3.0,1.26,0.9707741729893744,,,,0.0001
30436,168,1.0,1.26,0.9706220612909565,,,,0.0001
30691,169,3.0,1.29,0.9703796835698001,,,,0.0001
30904,170,1.0,1.3,0.9701772742545571,,,,0.0001
31071,171,1.0,1.31,0.970018607898766,,,,0.0001
31338,172,3.0,1.34,0.9697649867903817,,,,0.0001
31468,173,0.0,1.32,0.9696415253672653,,,,0.0001
31612,174,0.0,1.31,0.9695047868330233,,,,0.0001
31785,175,1.0,1.31,0.9693405367129462,,,,0.0001
31985,176,2.0,1.32,0.9691506875911486,,,,0.0001
32190,177,2.0,1.33,0.9689561316428584,,,,0.0001
32382,178,2.0,1.35,0.9687739495556231,,,,0.0001
32530,179,0.0,1.35,0.9686335414015486,,,,0.0001
32667,180,0.0,1.33,0.9685035875084215,,,,0.0001
32822,181,1.0,1.34,0.9683565808456683,,,,0.0001
33009,182,1.0,1.33,0.9681792547455573,,,,0.0001
33144,183,0.0,1.3,0.9680512591860613,,,,0.0001
33418,184,4.0,1.34,0.9677915287257423,,,,0.0001
33553,185,0.0,1.33,0.9676635855057261,,,,0.0001
33687,186,0.0,1.32,0.9675366070930119,,,,0.0001
33875,187,1.0,1.33,0.9673584869546961,,,,0.0001
34029,188,1.0,1.33,0.9672126049809053,,,,0.0001
34213,189,2.0,1.33,0.9670383338950205,,,,0.0001
34446,190,2.0,1.35,0.9668176996681085,,,,0.0001
34582,191,0.0,1.32,0.9666889412167268,,,,0.0001
34845,192,3.0,1.31,0.9664399947630803,,,,0.0001
35032,193,1.0,1.32,0.9662630270310584,,,,0.0001
35225,194,2.0,1.33,0.9660804158893833,,,,0.0001
35374,195,0.0,1.32,0.9659394604088599,,,,0.0001
35630,196,3.0,1.34,0.9656973309008946,,,,0.0001
35790,197,1.0,1.34,0.9655460314322307,,,,0.0001
36035,198,2.0,1.35,0.9653144010304127,,,,0.0001
36168,199,0.0,1.34,0.9651886825755381,,,,0.0001
36370,200,2.0,1.35,0.9649977737440991,,,,0.0001
36511,201,0.0,1.33,0.96486453845131,,,,0.0001
36659,202,0.0,1.32,0.9647247088472652,,,,0.0001
36865,203,2.0,1.33,0.9645301156010352,,,,0.0001
37001,204,0.0,1.32,0.9644016682399319,,,,0.0001
37203,205,2.0,1.33,0.964210918369333,,,,0.0001
37390,206,1.0,1.33,0.9640343674356248,,,,0.0001
37668,207,4.0,1.35,0.9637719623574735,,,,0.0001
37876,208,2.0,1.37,0.9635756782035627,,,,0.0001
38034,209,1.0,1.38,0.963426605023498,,,,0.0001
38219,210,1.0,1.37,0.9632520872449609,,,,0.0001
38472,211,3.0,1.4,0.9630134746526536,,,,0.0001
38633,212,1.0,1.39,0.9628616617045048,,,,0.0001
38813,213,1.0,1.38,0.9626919618788405,,,,0.0001
38989,214,1.0,1.37,0.9625260626931064,,,,0.0001
39122,215,0.0,1.36,0.9624007150625704,,,,0.0001
39316,216,1.0,1.37,0.9622179070567982,,,,0.0001
39546,217,3.0,1.4,0.9620012218579282,,,,0.0001
39734,218,1.0,1.4,0.9618241422742214,,,,0.0001
39889,219,1.0,1.37,0.9616781708452469,,,,0.0001
40085,220,2.0,1.37,0.9614936200103339,,,,0.0001
40220,221,0.0,1.36,0.961366526950607,,,,0.0001
40477,222,3.0,1.38,0.9611246268386765,,,,0.0001
40669,223,1.0,1.38,0.9609439482560225,,,,0.0001
40895,224,2.0,1.38,0.960731318951733,,,,0.0001
41064,225,1.0,1.39,0.9605723487921869,,,,0.0001
41239,226,1.0,1.39,0.9604077630328223,,,,0.0001
41485,227,3.0,1.4,0.9601764511756411,,,,0.0001
41622,228,0.0,1.39,0.9600476558245131,,,,0.0001
41785,229,1.0,1.39,0.9598944405439983,,,,0.0001
41942,230,1.0,1.39,0.9597468886999557,,,,0.0001
42086,231,0.0,1.37,0.9596115748908111,,,,0.0001
42360,232,3.0,1.38,0.959354156587209,,,,0.0001
42499,233,0.0,1.38,0.9592235954336539,,,,0.0001
42705,234,2.0,1.38,0.9590301353000724,,,,0.0001
42881,235,1.0,1.36,0.9588648805391051,,,,0.0001
43064,236,1.0,1.35,0.9586930839858305,,,,0.0001
43302,237,2.0,1.35,0.9584697016153984,,,,0.0001
43481,238,1.0,1.35,0.9583017305726661,,,,0.0001
43787,239,4.0,1.38,0.9580146541680408,,,,0.0001
43921,240,0.0,1.38,0.9578889686255017,,,,0.0001
44056,241,0.0,1.35,0.9577623621608659,,,,0.0001
44343,242,4.0,1.37,0.9574932629805053,,,,0.0001
44499,243,1.0,1.37,0.9573470254383051,,,,0.0001
44694,244,1.0,1.38,0.9571642605884967,,,,0.0001
44945,245,3.0,1.38,0.9569290618777619,,,,0.0001
45132,246,1.0,1.38,0.956753872523906,,,,0.0001
45295,247,1.0,1.37,0.9566011940863152,,,,0.0001
45431,248,0.0,1.36,0.9564738249852147,,,,0.0001
45606,249,1.0,1.36,0.9563099564047614,,,,0.0001
45827,250,2.0,1.36,0.9561030547678688,,,,0.0001
46006,251,1.0,1.33,0.9559355073170095,,,,0.0001
46185,252,1.0,1.34,0.95576798985446,,,,0.0001
46327,253,0.0,1.31,0.955635120233867,,,,0.0001
46507,254,1.0,1.31,0.9554667210686045,,,,0.0001
46757,255,2.0,1.31,0.9552328836192364,,,,0.0001
46883,256,0.0,1.3,0.9551150516994672,,,,0.0001
47096,257,2.0,1.32,0.9549158934045666,,,,0.0001
47325,258,3.0,1.35,0.954701822177068,,,,0.0001
47501,259,0.0,1.35,0.9545373291321774,,,,0.0001
47715,260,2.0,1.36,0.9543373595412525,,,,0.0001
47848,261,0.0,1.33,0.9542131009358139,,,,0.0001
48072,262,2.0,1.34,0.9540038606369926,,,,0.0001
48315,263,3.0,1.34,0.9537769252726214,,,,0.0001
48467,264,0.0,1.32,0.9536350019664245,,,,0.0001
48678,265,2.0,1.33,0.9534380257627297,,,,0.0001
48922,266,3.0,1.35,0.9532102946687669,,,,0.0001
49116,267,2.0,1.34,0.953029269431617,,,,0.0001
49285,268,1.0,1.34,0.952871600808457,,,,0.0001
49536,269,3.0,1.34,0.9526374794201175,,,,0.0001
49787,270,3.0,1.36,0.9524034167888721,,,,0.0001
49970,271,1.0,1.36,0.9522328025752764,,,,0.0001
50143,272,1.0,1.34,0.9520715402500243,,,,0.0001
50376,273,3.0,1.37,0.951854392879797,,,,0.0001
50573,274,2.0,1.39,0.9516708356453809,,,,0.0001
50741,275,1.0,1.39,0.9515143280919951,,,,0.0001
50891,276,0.0,1.37,0.9513746114217936,,,,0.0001
51088,277,1.0,1.36,0.9511911486950154,,,,0.0001
51294,278,2.0,1.36,0.9509993430750413,,,,0.0001
51421,279,0.0,1.36,0.9508811136661971,,,,0.0001
51552,280,0.0,1.36,0.9507591762273835,,,,0.0001
51695,281,0.0,1.35,0.9506260871812766,,,,0.0001
51933,282,3.0,1.37,0.9504046245276285,,,,0.0001
52069,283,0.0,1.37,0.9502780981026848,,,,0.0001
52203,284,0.0,1.33,0.9501534491892027,,,,0.0001
52425,285,2.0,1.35,0.949946978042628,,,,0.0001
52612,286,2.0,1.37,0.9497730942163785,,,,0.0001
52784,287,1.0,1.37,0.9496131869965884,,,,0.0001
52947,288,1.0,1.37,0.9494616723958834,,,,0.0001
53079,289,0.0,1.35,0.9493389915522409,,,,0.0001
53225,290,0.0,1.33,0.9492033179638871,,,,0.0001
53433,291,2.0,1.35,0.9490100637728833,,,,0.0001
53678,292,3.0,1.35,0.9487824841868966,,,,0.0001
53859,293,1.0,1.35,0.9486143897702625,,,,0.0001
54083,294,2.0,1.35,0.9484064034422923,,,,0.0001
54277,295,2.0,1.37,0.9482263100696465,,,,0.0001
54448,296,1.0,1.35,0.9480675969409839,,,,0.0001
54640,297,1.0,1.35,0.9478894250674184,,,,0.0001
54807,298,1.0,1.34,0.947734480471666,,,,0.0001
54958,299,0.0,1.34,0.9475944031412193,,,,0.0001
55152,300,1.0,1.33,0.9474144672813527,,,,0.0001
55469,301,5.0,1.38,0.9471205234877772,,,,0.0001
55601,302,0.0,1.38,0.9469981516553955,,,,0.0001
55744,303,0.0,1.36,0.9468656003973497,,,,0.0001
55877,304,0.0,1.36,0.9467423354697961,,,,0.0001
56129,305,2.0,1.36,0.9465088258247087,,,,0.0001
56257,306,0.0,1.35,0.9463902402846397,,,,0.0001
56433,307,1.0,1.32,0.9462272099494399,,,,0.0001
56761,308,4.0,1.34,0.9459234572427436,,,,0.0001
56947,309,1.0,1.34,0.9457512514953275,,,,0.0001
57175,310,2.0,1.35,0.9455402042702844,,,,0.0001
57349,311,1.0,1.33,0.9453791742847564,,,,0.0001
57556,312,2.0,1.34,0.9451876406200977,,,,0.0001
57851,313,4.0,1.37,0.9449147505193836,,,,0.0001
58013,314,1.0,1.37,0.9447649264658755,,,,0.0001
58246,315,2.0,1.39,0.944549481338341,,,,0.0001
58409,316,1.0,1.39,0.9443987920543931,,,,0.0001
58569,317,1.0,1.37,0.9442509000793379,,,,0.0001
58745,318,1.0,1.37,0.9440882462348822,,,,0.0001
58953,319,2.0,1.38,0.9438960558681564,,,,0.0001
59079,320,0.0,1.36,0.9437796522986959,,,,0.0001
59216,321,0.0,1.36,0.9436531031551452,,,,0.0001
59560,322,5.0,1.38,0.9433354211321006,,,,0.0001
59701,323,0.0,1.37,0.9432052400157053,,,,0.0001
59861,324,1.0,1.36,0.9430575389936996,,,,0.0001
60022,325,1.0,1.36,0.9429089386925669,,,,0.0001
60147,326,0.0,1.35,0.942793582285156,,,,0.0001
60282,327,0.0,1.32,0.9426690135601256,,,,0.0001
60420,328,0.0,1.32,0.9425416940215046,,,,0.0001
60608,329,2.0,1.33,0.9423682724851636,,,,0.0001
60805,330,2.0,1.34,0.9421865838324041,,,,0.0001
60941,331,0.0,1.34,0.9420611749849978,,,,0.0001
61164,332,3.0,1.34,0.941855578267862,,,,0.0001
61372,333,2.0,1.36,0.9416638522477797,,,,0.0001
61498,334,0.0,1.34,0.9415477299182567,,,,0.0001
61643,335,0.0,1.33,0.941414115184721,,,,0.0001
61799,336,1.0,1.33,0.9412703857939361,,,,0.0001
61942,337,0.0,1.31,0.9411386535478476,,,,0.0001
62109,338,1.0,1.31,0.9409848362368082,,,,0.0001
62268,339,1.0,1.28,0.9408384112889383,,,,0.0001
62517,340,3.0,1.31,0.9406091510686093,,,,0.0001
62681,341,1.0,1.32,0.9404581835475092,,,,0.0001
62888,342,2.0,1.3,0.9402676684225106,,,,0.0001
63093,343,2.0,1.31,0.940079032886287,,,,0.0001
63231,344,0.0,1.3,0.9399520707403383,,,,0.0001
63522,345,4.0,1.31,0.9396844036352054,,,,0.0001
63671,346,0.0,1.3,0.9395473808675135,,,,0.0001
63912,347,3.0,1.32,0.939325796650695,,,,0.0001
64089,348,1.0,1.33,0.9391630903846172,,,,0.0001
64385,349,4.0,1.36,0.9388910583725874,,,,0.0001
64591,350,2.0,1.36,0.9387017863102544,,,,0.0001
64753,351,1.0,1.36,0.938552968675426,,,,0.0001
65022,352,3.0,1.38,0.9383059111575783,,,,0.0001
65260,353,3.0,1.41,0.9380873803569195,,,,0.0001
65446,354,2.0,1.42,0.9379166319842641,,,,0.0001
65741,355,3.0,1.43,0.937645886514749,,,,0.0001
65928,356,1.0,1.44,0.9374743027775501,,,,0.0001
66054,357,0.0,1.42,0.9373587082980053,,,,0.0001
66241,358,1.0,1.4,0.9371871782581122,,,,0.0001
66404,359,1.0,1.41,0.9370376889317672,,,,0.0001
66571,360,1.0,1.4,0.9368845564246358,,,,0.0001
66763,361,2.0,1.42,0.9367085314887369,,,,0.0001
66968,362,2.0,1.42,0.9365206255008035,,,,0.0001
67185,363,2.0,1.41,0.9363217621025289,,,,0.0001
67373,364,2.0,1.43,0.9361495098034771,,,,0.0001
67617,365,3.0,1.44,0.9359259965928056,,,,0.0001
67895,366,3.0,1.44,0.9356714045556856,,,,0.0001
68029,367,0.0,1.42,0.9355487128080059,,,,0.0001
68248,368,2.0,1.43,0.9353482295936142,,,,0.0001
68403,369,0.0,1.4,0.9352063616130797,,,,0.0001
68613,370,2.0,1.39,0.9350141884560287,,,,0.0001
68850,371,3.0,1.41,0.9347973557890505,,,,0.0001
68978,372,0.0,1.4,0.9346802692212098,,,,0.0001
69112,373,0.0,1.37,0.9345577102767668,,,,0.0001
69334,374,2.0,1.37,0.9343547009999489,,,,0.0001
69492,375,1.0,1.37,0.9342102443695651,,,,0.0001
69781,376,3.0,1.4,0.9339460757831418,,,,0.0001
69917,377,0.0,1.39,0.9338217875686254,,,,0.0001
70102,378,2.0,1.39,0.9336527461747363,,,,0.0001
70278,379,1.0,1.4,0.9334919574412331,,,,0.0001
70560,380,4.0,1.44,0.9332343890280879,,,,0.0001
70837,381,3.0,1.47,0.932981458134873,,,,0.0001
71024,382,1.0,1.45,0.9328107465642311,,,,0.0001
71318,383,4.0,1.49,0.9325424196507303,,,,0.0001
71449,384,0.0,1.49,0.9324228844234843,,,,0.0001
71749,385,5.0,1.52,0.9321491986130815,,,,0.0001
71952,386,2.0,1.52,0.9319640511188696,,,,0.0001
72266,387,4.0,1.55,0.9316777393601168,,,,0.0001
72547,388,3.0,1.57,0.9314215939054784,,,,0.0001
72764,389,2.0,1.59,0.9312238368770146,,,,0.0001
72933,390,1.0,1.6,0.9310698530605813,,,,0.0001
73119,391,1.0,1.59,0.9309004098266214,,,,0.0001
73252,392,0.0,1.56,0.9307792681282159,,,,0.0001
73438,393,1.0,1.56,0.930609878938027,,,,0.0001
73745,394,4.0,1.58,0.9303303646128374,,,,0.0001
73925,395,1.0,1.57,0.9301665198936742,,,,0.0001
74093,396,1.0,1.57,0.9300136247618827,,,,0.0001
74303,397,2.0,1.58,0.9298225419650786,,,,0.0001
74438,398,0.0,1.57,0.9296997242122982,,,,0.0001
74583,399,0.0,1.57,0.9295678273150435,,,,0.0001
74717,400,0.0,1.56,0.9294459533919185,,,,0.0001
74915,401,2.0,1.53,0.9292659009189299,,,,0.0001
75124,402,2.0,1.55,0.9290758842030763,,,,0.0001
75316,403,2.0,1.57,0.9289013583883238,,,,0.0001
75525,404,2.0,1.59,0.9287114178538979,,,,0.0001
75662,405,0.0,1.57,0.9285869329170647,,,,0.0001
75789,406,0.0,1.57,0.9284715497035734,,,,0.0001
76013,407,3.0,1.59,0.9282680748664723,,,,0.0001
76183,408,1.0,1.56,0.9281136824174749,,,,0.0001
76523,409,5.0,1.6,0.9278049762484757,,,,0.0001
76719,410,1.0,1.59,0.9276270639091099,,,,0.0001
76927,411,2.0,1.6,0.9274382971122441,,,,0.0001
77186,412,3.0,1.61,0.9272033010265988,,,,0.0001
77375,413,1.0,1.58,0.9270318558047885,,,,0.0001
77611,414,3.0,1.6,0.9268178215438548,,,,0.0001
77868,415,3.0,1.61,0.9265847993083579,,,,0.0001
78068,416,2.0,1.62,0.9264035004789836,,,,0.0001
78315,417,3.0,1.64,0.9261796464614744,,,,0.0001
78507,418,2.0,1.65,0.9260056766709882,,,,0.0001
78768,419,3.0,1.66,0.9257692400456988,,,,0.0001
78896,420,0.0,1.66,0.925653309002718,,,,0.0001
79047,421,1.0,1.67,0.9255165656774396,,,,0.0001
79202,422,0.0,1.62,0.9253762214867153,,,,0.0001
79365,423,1.0,1.63,0.9252286571894299,,,,0.0001
79581,424,2.0,1.64,0.9250331489151308,,,,0.0001
79768,425,2.0,1.65,0.9248639235393494,,,,0.0001
79940,426,1.0,1.66,0.9247083003284805,,,,0.0001
80073,427,0.0,1.66,0.9245879821258746,0.00011227276991121471,,,0.0001
80208,428,0.0,1.66,0.9244658709909745,0.015592116862535477,,,0.0001
80444,429,3.0,1.67,0.924252442231005,2.297049286426045e-05,,,0.0001
80573,430,0.0,1.65,0.9241358011894661,1.499528116255533e-05,,,0.0001
80876,431,4.0,1.69,0.923861889541416,7.812904186721426e-06,,,0.0001
81051,432,1.0,1.67,0.9237037275503241,4.014872502011713e-06,,,0.0001
81259,433,2.0,1.67,0.9235157767225574,0.004637682344764471,,,0.0001
81473,434,2.0,1.69,0.9233224450335673,0.004961659666150808,,,0.0001
81607,435,0.0,1.69,0.9232014079355995,0.00014373032900039107,,,0.0001
81794,436,2.0,1.7,0.9230325250633562,8.172428351826966e-05,,,0.0001
82027,437,3.0,1.73,0.9228221429954792,0.003913061693310738,,,0.0001
82207,438,1.0,1.73,0.9226596496345811,0.004171729553490877,,,0.0001
82439,439,3.0,1.75,0.922450256886364,0.009131650440394878,,,0.0001
82565,440,0.0,1.72,0.9223365553173456,0.00021547055803239346,,,0.0001
82716,441,0.0,1.71,0.9222003127840628,0.012685338035225868,,,0.0001
82935,442,2.0,1.71,0.9220027525491984,0.0051947543397545815,,,0.0001
83062,443,0.0,1.69,0.9218882054735179,0.0020237425342202187,,,0.0001
83275,444,2.0,1.71,0.9216961237431825,0.003960092086344957,,,0.0001
83403,445,0.0,1.67,0.921580714025723,0.016999902203679085,,,0.0001
83608,446,2.0,1.69,0.9213959089225179,0.003400095272809267,,,0.0001
83821,447,2.0,1.68,0.9212039320401811,0.009623285382986069,,,0.0001
